z,th,score,pass
500,0.4,87.6179403248867,1
500,0.5,86.7666251799637,1
500,0.6,86.6494304832313,1
500,0.7,86.7003517359563,1
500,0.8,86.6346089852775,1
500,0.9,86.4334488221,1
500,1,86.453197521073,1
500,1.1,87.0843086779551,1
500,1.2,88.2331556911161,1
650,-3,67.4527917167605,1
650,-2.9,0,0
650,-2.8,90.0340690370589,1
650,-2.7,0,0
650,-2.6,0,0
650,-2.5,88.911919183521,1
650,-2.4,93.2036915464149,1
650,-2.3,93.5408052570663,1
650,-2.2,93.7649328340471,1
650,-2.1,93.9981336680797,1
650,-2,94.1597872834356,1
650,-1.9,94.0514332417354,1
650,-1.8,93.9600760156455,1
650,-1.7,94.1848427802322,1
650,-1.6,94.3330444506864,1
650,-1.5,94.1662525467351,1
650,-1.4,88.177273969064,1
650,-1.3,87.5345750807336,1
650,-1.2,87.9924056563605,1
650,-1.1,87.0541068371474,1
650,-1,86.9379083029954,1
650,-0.9,86.7951198700835,1
650,-0.8,86.8415613730247,1
650,-0.7,86.8917800038315,1
650,-0.6,86.8049205619022,1
650,-0.5,86.8795185144152,1
650,-0.4,86.3504732120197,1
650,-0.3,87.7092374613378,1
650,-0.2,88.9634576769042,1
650,-0.0999999999999996,90.3842832141278,1
650,0,91.880899087395,1
650,0.0999999999999996,90.3842832141278,1
650,0.2,88.9634576769042,1
650,0.3,87.7092374613378,1
650,0.4,86.3504732120197,1
650,0.5,86.8795185144152,1
650,0.6,86.8049205619022,1
650,0.7,86.8917800038315,1
650,0.8,86.8415613730247,1
650,0.9,86.7951198700835,1
650,1,86.9379083029954,1
650,1.1,87.0541068371474,1
650,1.2,87.9924056563605,1
650,1.3,88.5853686616128,1
650,1.4,88.177273969064,1
650,1.5,94.1662525467351,1
650,1.6,94.3330444506864,1
650,1.7,94.1848427802322,1
650,1.8,93.9600760156455,1
650,1.9,92.6831472653229,1
650,2,0,0
650,2.1,0,0
650,2.2,0,0
650,2.3,94.0065659691598,1
650,2.4,93.6193016727835,1
650,2.5,0,0
650,2.6,0,0
650,2.7,0,0
650,2.8,0,0
650,2.9,83.5484769091859,1
650,3,0,0
800,-3,0,0
800,-2.9,0,0
800,-2.8,0,0
800,-2.7,0,0
800,-2.6,0,0
800,-2.5,0,0
800,-2.4,93.4900568848068,1
800,-2.3,93.6568739247363,1
800,-2.2,93.8116619387085,1
800,-2.1,93.9757891998886,1
800,-2,94.1487054006437,1
800,-1.9,93.9491923717329,1
800,-1.8,93.9462167588494,1
800,-1.7,94.2158778552694,1
800,-1.6,94.3689288830006,1
800,-1.5,94.153232870549,1
800,-1.4,88.7627581029704,1
800,-1.3,85.3963913885324,1
800,-1.2,87.801653509704,1
800,-1.1,86.9341527900549,1
800,-1,86.1976066564615,1
800,-0.9,86.0480819364704,1
800,-0.8,87.1073121305438,1
800,-0.7,87.5710536796441,1
800,-0.6,87.8635100127489,1
800,-0.5,87.7712901602869,1
800,-0.4,87.5383020664009,1
800,-0.3,88.1623628470646,1
800,-0.2,88.8051771406853,1
800,-0.0999999999999996,89.3630030809996,1
800,0,90.1928606646938,1
800,0.0999999999999996,89.3630030809996,1
800,0.2,88.8051771406853,1
800,0.3,88.1623628470646,1
800,0.4,87.5383020664009,1
800,0.5,87.7712901602869,1
800,0.6,87.8635100127489,1
800,0.7,87.5710536796441,1
800,0.8,87.1073121305438,1
800,0.9,86.0480819364704,1
800,1,86.1976066564615,1
800,1.1,86.9341527900549,1
800,1.2,87.801653509704,1
800,1.3,88.4218566850713,1
800,1.4,88.7627581029704,1
800,1.5,94.153232870549,1
800,1.6,94.3689288830006,1
800,1.7,94.2158778552694,1
800,1.8,93.9462167588494,1
800,1.9,89.219567812297,1
800,2,93.3589092828502,1
800,2.1,88.7662005694046,1
800,2.2,90.7067537006457,1
800,2.3,93.9827733031773,1
800,2.4,93.7120614443136,1
800,2.5,89.6800357945411,1
800,2.6,0,0
800,2.7,0,0
800,2.8,0,0
800,2.9,91.5423820922238,1
800,3,0,0
900,-3,0,0
900,-2.9,0,0
900,-2.8,0,0
900,-2.7,0,0
900,-2.6,0,0
900,-2.5,0,0
900,-2.4,93.4651425806819,1
900,-2.3,93.5946696851489,1
900,-2.2,93.7114957775668,1
900,-2.1,93.8527370834939,1
900,-2,94.0024121893242,1
900,-1.9,93.5417119700183,1
900,-1.8,93.8879251864481,1
900,-1.7,94.1608207202889,1
900,-1.6,94.3061584102187,1
900,-1.5,94.0721346081437,1
900,-1.4,88.425316833841,1
900,-1.3,89.1022269274524,1
900,-1.2,86.9657547987156,1
900,-1.1,85.9561072439593,1
900,-1,86.1438946246999,1
900,-0.9,87.2754306290567,1
900,-0.8,87.3872629829091,1
900,-0.7,87.9180376859846,1
900,-0.6,88.1156753540556,1
900,-0.5,88.2484712838388,1
900,-0.4,88.2046839907697,1
900,-0.3,88.718804119196,1
900,-0.2,89.0183119271024,1
900,-0.0999999999999996,89.3622603634983,1
900,0,89.4364315558827,1
900,0.0999999999999996,89.3622603634983,1
900,0.2,89.0183119271024,1
900,0.3,88.718804119196,1
900,0.4,88.2046839907697,1
900,0.5,88.2484712838388,1
900,0.6,88.1156753540556,1
900,0.7,87.9180376859846,1
900,0.8,87.3872629829091,1
900,0.9,87.2754306290567,1
900,1,86.1438946246999,1
900,1.1,85.9561072439593,1
900,1.2,86.9657547987156,1
900,1.3,87.9398168654878,1
900,1.4,88.425316833841,1
900,1.5,94.0721346081437,1
900,1.6,94.3061584102187,1
900,1.7,94.1608207202889,1
900,1.8,93.8879251864481,1
900,1.9,88.0645673109139,1
900,2,0,0
900,2.1,89.1966047716026,1
900,2.2,92.115610106961,1
900,2.3,93.8953631941965,1
900,2.4,93.6459258315868,1
900,2.5,0,0
900,2.6,76.9300153646566,1
900,2.7,0,0
900,2.8,0,0
900,2.9,79.0997110060345,1
900,3,0,0
1000,-3,0,0
1000,-2.9,0,0
1000,-2.8,0,0
1000,-2.7,0,0
1000,-2.6,0,0
1000,-2.5,0,0
1000,-2.4,93.296726016797,1
1000,-2.3,93.345234919056,1
1000,-2.2,93.3515268172647,1
1000,-2.1,93.3998583417248,1
1000,-2,93.545754582931,1
1000,-1.9,92.7492578182475,1
1000,-1.8,93.6287445578756,1
1000,-1.7,93.8306062481807,1
1000,-1.6,93.9149732847996,1
1000,-1.5,93.6322095389337,1
1000,-1.4,87.6867976988289,1
1000,-1.3,84.6043981114652,1
1000,-1.2,84.9918344830907,1
1000,-1.1,85.8550685202034,1
1000,-1,86.6920632475944,1
1000,-0.9,87.2695820989943,1
1000,-0.8,87.8470559836476,1
1000,-0.7,88.0564860303075,1
1000,-0.6,88.335884894633,1
1000,-0.5,87.9670492047531,1
1000,-0.4,88.5826109265738,1
1000,-0.3,88.820566077382,1
1000,-0.2,88.6023891690636,1
1000,-0.0999999999999996,89.0808066902501,1
1000,0,89.4713499935025,1
1000,0.0999999999999996,89.0808066902501,1
1000,0.2,88.6023891690636,1
1000,0.3,88.820566077382,1
1000,0.4,88.5826109265738,1
1000,0.5,87.9670492047531,1
1000,0.6,88.335884894633,1
1000,0.7,88.0564860303075,1
1000,0.8,87.8470559836476,1
1000,0.9,87.2695820989943,1
1000,1,86.6920632475944,1
1000,1.1,85.8550685202034,1
1000,1.2,84.9918344830907,1
1000,1.3,86.6637155794995,1
1000,1.4,87.6867976988289,1
1000,1.5,93.6322095389337,1
1000,1.6,93.9149732847996,1
1000,1.7,93.8306062481807,1
1000,1.8,93.6287445578756,1
1000,1.9,86.0305583018792,1
1000,2,0,0
1000,2.1,0,0
1000,2.2,91.3814427645689,1
1000,2.3,93.5931236991008,1
1000,2.4,93.3881620313143,1
1000,2.5,0,0
1000,2.6,80.4030311404139,1
1000,2.7,0,0
1000,2.8,0,0
1000,2.9,0,0
1000,3,0,0
1200,-3,0,0
1200,-2.9,0,0
1200,-2.8,0,0
1200,-2.7,0,0
1200,-2.6,0,0
1200,-2.5,0,0
1200,-2.4,91.7389964332781,1
1200,-2.3,91.4224994615789,1
1200,-2.2,91.5232480044161,1
1200,-2.1,91.9161068586062,1
1200,-2,92.2805605647833,1
1200,-1.9,91.796792449535,1
1200,-0.0999999999999996,88.9306722839755,1
1200,0,89.4432458109736,1
1200,0.0999999999999996,88.9306722839755,1
1200,1.9,84.3350415788713,1
1200,2,0,0
1200,2.1,0,0
1200,2.2,89.6459409974435,1
1200,2.3,92.1538365623482,1
1200,2.4,91.7258051804509,1
1200,2.5,0,0
1200,2.6,0,0
1200,2.7,0,0
1200,2.8,0,0
1200,2.9,0,0
1200,3,0,0
1500,-3,0,0
1500,-2.9,0,0
1500,-2.8,0,0
1500,-2.7,0,0
1500,-2.6,0,0
1500,-2.5,0,0
1500,-2.4,90.8970423477172,1
1500,-2.3,91.3619378042306,1
1500,-2.2,91.5354375767411,1
1500,-2.1,91.7087852469047,1
1500,-2,92.048252991528,1
1500,-1.9,91.9353104048943,1
1500,-0.0999999999999996,88.2657656612177,1
1500,0,89.2634134365595,1
1500,0.0999999999999996,88.2657656612177,1
1500,1.9,0,0
1500,2,0,0
1500,2.1,0,0
1500,2.2,90.8918372422854,1
1500,2.3,91.9297688679422,1
1500,2.4,91.3923636076698,1
1500,2.5,0,0
1500,2.6,0,0
1500,2.7,0,0
1500,2.8,0,0
1500,2.9,0,0
1500,3,0,0
