z,th,score,pass
500,0.4,87.6179403248867,1
500,0.5,86.7666251799637,1
500,0.6,86.6494304832313,1
500,0.7,86.7003517359563,1
500,0.8,86.6346089852775,1
500,0.9,86.4334488221,1
500,1,86.453197521073,1
500,1.1,87.0843086779551,1
500,1.2,88.2331556911161,1
800,-2.4,0,0
800,-2.3,0,0
800,-2.2,89.0866696705504,1
800,-2.1,93.4758348318063,1
800,-2,93.7574306814486,1
800,-1.9,93.9502414588691,1
800,-1.8,93.9462167588494,1
800,-1.7,94.2158778552694,1
800,-1.6,94.3689288830006,1
800,-1.5,94.153232870549,1
800,-1.4,88.7627581029704,1
800,-1.3,85.3963913885324,1
800,-1.2,87.801653509704,1
800,-1.1,86.9341527900549,1
800,-1,86.1976066564615,1
800,-0.9,86.0480819364704,1
800,-0.8,87.1073121305438,1
800,-0.7,87.5710536796441,1
800,-0.6,87.8635100127489,1
800,-0.5,87.7712901602869,1
800,-0.4,87.5383020664009,1
800,-0.3,88.1623628470646,1
800,-0.2,88.8051771406853,1
800,-0.0999999999999996,89.3630030809996,1
800,0,90.1928606646938,1
800,0.0999999999999996,89.3630030809996,1
800,0.2,88.8051771406853,1
800,0.3,88.1623628470646,1
800,0.4,87.5383020664009,1
800,0.5,87.7712901602869,1
800,0.6,87.8635100127489,1
800,0.7,87.5710536796441,1
800,0.8,87.1073121305438,1
800,0.9,86.0480819364704,1
800,1,86.1976066564615,1
800,1.1,86.9341527900549,1
800,1.2,87.801653509704,1
800,1.3,88.4218566850713,1
800,1.4,88.7627581029704,1
800,1.5,94.153232870549,1
800,1.6,94.3689288830006,1
800,1.7,94.2158778552694,1
800,1.8,93.9462167588494,1
800,1.9,89.219567812297,1
800,2,0,0
800,2.1,93.9721440015369,1
800,2.2,93.6584223733327,1
800,2.3,93.7664774728647,1
800,2.4,0,0
1200,-3,75.1878602032943,1
1200,-2.9,92.6164291042892,1
1200,-2.8,0,0
1200,-2.7,0,0
1200,-2.6,0,0
1200,-2.5,0,0
1200,-2.4,0,0
1200,-2.3,0,0
1200,-2.2,85.8083083070404,1
1200,-2.1,90.5806418313411,1
1200,-2,91.3109304132918,1
1200,-1.9,91.9216960950955,1
1200,-0.0999999999999996,88.9306722839755,1
1200,0,89.4432458109736,1
1200,0.0999999999999996,88.9306722839755,1
1200,1.9,84.3350415788713,1
1200,2,0,0
1200,2.1,91.9473193798131,1
1200,2.2,91.0768404920227,1
1200,2.3,91.8422874552084,1
1200,2.4,92.1345554686699,1
1200,2.5,91.1195064106917,1
1200,2.6,80.5970078049312,1
1200,2.7,0,0
1200,2.8,0,0
1200,2.9,0,0
1200,3,0,0
1500,-3,0,0
1500,-2.9,0,0
1500,-2.8,0,0
1500,-2.7,0,0
1500,-2.6,0,0
1500,-2.5,0,0
1500,-2.4,0,0
1500,-2.3,0,0
1500,-2.2,0,0
1500,-2.1,91.1869304177301,1
1500,-2,91.6265862909893,1
1500,-1.9,91.8529915466519,1
1500,-0.0999999999999996,88.2657656612177,1
1500,0,89.2634134365595,1
1500,0.0999999999999996,88.2657656612177,1
1500,1.9,0,0
1500,2,0,0
1500,2.1,91.8410114549008,1
1500,2.2,91.5715666893797,1
1500,2.3,91.3400997132795,1
1500,2.4,91.0995986975931,1
1500,2.5,90.3543028232036,1
1500,2.6,76.4552734955888,1
1500,2.7,0,0
1500,2.8,0,0
1500,2.9,0,0
1500,3,0,0
